,date,amount_spend,user_id
5957,2019-09-07 05:47:00.936,rookie,user_7336
5960,2019-07-30 00:24:54.462,rookie,user_99701
5961,2019-09-08 00:59:21.686,casual,user_25941
5962,2019-08-31 15:35:51.923,casual,user_70724
5963,2019-08-05 22:11:00.331,rookie,user_63170
5964,2019-06-26 23:43:08.688,casual,user_71883
5965,2019-07-28 21:48:35.519,rookie,user_64949
5966,2019-08-03 11:08:17.667,rookie,user_102190
5967,2019-05-29 18:23:37.426,rookie,user_56418
5968,2019-09-08 09:39:31.001,rookie,user_100333
5969,2019-07-30 22:21:23.302,rookie,user_56636
5970,2019-07-24 10:37:37.240,rookie,user_81963
5971,2019-08-05 22:50:55.731,rookie,user_30617
5972,2019-07-25 05:44:17.347,casual,user_57454
5973,2019-07-26 12:46:38.145,rookie,user_87686
5974,2019-08-27 00:28:48.392,player,user_5198
5975,2019-08-17 01:07:31.166,rookie,user_90836
5976,2019-06-03 21:12:32.785,casual,user_1989
5977,2019-07-19 19:53:16.083,player,user_8590
5978,2019-07-24 02:14:55.666,casual,user_44267
5979,2019-08-09 19:56:21.239,casual,user_7123
5980,2019-06-22 12:31:49.368,rookie,user_63326
5981,2019-07-13 00:51:27.692,rookie,user_20060
5982,2019-07-09 17:58:51.915,rookie,user_100518
5984,2019-08-21 22:28:35.192,rookie,user_108788
5985,2019-07-18 10:48:54.445,rookie,user_55554
5986,2019-09-27 23:18:47.181,casual,user_80027
5987,2019-06-11 10:34:42.900,rookie,user_38155
5988,2019-10-08 07:19:16.344,casual,user_102647
5989,2019-07-10 19:20:42.602,rookie,user_9882
5991,2019-09-02 01:05:03.137,rookie,user_79734
5992,2019-07-12 05:17:43.437,rookie,user_74621
5993,2019-09-16 20:11:43.492,casual,user_74676
5994,2019-08-22 04:44:01.233,whale,user_57454
5995,2019-10-06 23:09:39.871,casual,user_41731
5996,2019-08-13 20:14:46.224,casual,user_95190
5997,2019-06-27 05:31:53.471,rookie,user_20574
5998,2019-09-04 17:59:05.199,player,user_16133
5999,2019-06-23 10:36:31.313,rookie,user_100518
6000,2019-09-07 23:56:13.596,rookie,user_27035
6001,2019-10-05 14:03:19.706,rookie,user_10952
6002,2019-10-02 08:28:07.944,casual,user_17460
6003,2019-07-17 04:35:40.132,rookie,user_49969
6004,2019-06-01 21:21:41.142,rookie,user_29734
6005,2019-07-07 19:15:58.012,rookie,user_40145
6006,2019-08-27 01:18:37.364,rookie,user_24362
6007,2019-09-09 19:32:00.314,rookie,user_102318
6008,2019-07-18 10:01:37.665,rookie,user_18198
6009,2019-06-23 03:21:57.989,rookie,user_72892
6010,2019-05-29 06:36:27.264,rookie,user_17046
6011,2019-08-08 16:25:56.076,casual,user_21533
6012,2019-05-26 08:33:20.321,rookie,user_25524
6013,2019-06-07 18:51:42.017,rookie,user_104376
6014,2019-06-01 02:06:51.226,rookie,user_58017
6015,2019-08-03 00:38:59.857,rookie,user_109967
6016,2019-09-17 12:16:12.007,rookie,user_12949
6018,2019-09-08 04:04:27.314,casual,user_61235
6019,2019-06-24 20:26:19.923,casual,user_92218
6020,2019-09-11 15:46:50.527,rookie,user_103452
6021,2019-08-19 15:30:01.904,rookie,user_99250
6022,2019-07-25 22:00:18.320,rookie,user_13094
6024,2019-08-24 02:01:35.107,rookie,user_18210
6025,2019-06-11 04:09:33.063,rookie,user_47635
6026,2019-07-31 23:08:28.990,rookie,user_99092
6027,2019-06-24 21:54:55.442,rookie,user_95982
6028,2019-09-23 05:07:00.934,casual,user_76082
6029,2019-08-12 09:08:57.896,rookie,user_42550
6030,2019-08-04 19:34:43.315,casual,user_104351
6031,2019-07-18 21:49:26.454,rookie,user_9828
6032,2019-08-07 06:48:28.541,rookie,user_47998
6033,2019-08-03 13:21:21.760,casual,user_99413
6034,2019-07-15 16:03:01.107,casual,user_28038
6036,2019-10-04 18:49:07.247,rookie,user_108359
6037,2019-08-29 00:56:00.376,rookie,user_40089
6039,2019-09-04 12:24:32.414,casual,user_70386
6040,2019-07-30 01:35:05.860,casual,user_104752
6041,2019-08-22 11:23:38.786,rookie,user_49242
6042,2019-07-27 16:46:07.487,rookie,user_58581
6043,2019-08-27 09:38:48.189,rookie,user_85861
6044,2019-08-04 04:32:34.247,player,user_92457
6045,2019-08-31 19:02:41.627,rookie,user_79174
6046,2019-09-28 07:23:53.040,casual,user_57454
6047,2019-06-20 13:30:11.194,rookie,user_49261
6048,2019-07-14 16:16:53.908,rookie,user_15902
6049,2019-07-30 14:59:29.547,rookie,user_56636
6050,2019-07-27 01:55:56.383,rookie,user_46211
6051,2019-06-26 23:43:26.699,rookie,user_34136
6052,2019-08-03 00:59:53.028,casual,user_94379
6054,2019-09-24 19:27:04.889,player,user_82327
6055,2019-09-05 03:53:21.486,rookie,user_12872
6056,2019-08-28 17:35:54.387,rookie,user_31693
6057,2019-09-05 02:14:09.318,rookie,user_14285
6058,2019-08-20 14:48:20.506,rookie,user_64514
6059,2019-09-17 07:31:10.085,rookie,user_73854
6060,2019-08-29 21:16:57.269,rookie,user_70724
6061,2019-07-27 03:43:12.214,rookie,user_18490
6062,2019-08-14 00:28:42.838,rookie,user_37077
6063,2019-08-29 13:03:16.221,rookie,user_53915
6064,2019-09-02 16:38:26.871,casual,user_76894
6065,2019-08-27 08:05:31.969,rookie,user_110086
6066,2019-07-01 01:49:08.024,rookie,user_106859
6067,2019-07-23 17:33:16.656,rookie,user_57454
6068,2019-08-12 14:33:55.127,casual,user_5292
6069,2019-08-05 04:22:42.694,player,user_51192
6070,2019-10-10 17:53:40.773,casual,user_102647
6071,2019-09-11 21:24:16.772,rookie,user_100518
6072,2019-05-31 12:24:21.115,rookie,user_47732
6073,2019-08-03 06:06:52.115,rookie,user_108495
6074,2019-05-27 11:35:51.898,rookie,user_4275
6075,2019-06-10 06:41:10.754,rookie,user_74488
6076,2019-10-02 19:55:24.245,rookie,user_59918
6077,2019-10-05 14:20:02.462,player,user_92392
6078,2019-10-02 13:43:28.635,rookie,user_70940
6079,2019-07-10 04:38:07.593,rookie,user_88548
6081,2019-05-19 11:21:25.963,rookie,user_17046
6082,2019-09-10 18:52:10.144,rookie,user_59918
6083,2019-09-15 23:08:36.880,rookie,user_13837
6084,2019-06-23 02:57:56.147,rookie,user_46321
6085,2019-09-01 06:39:28.143,rookie,user_85861
6086,2019-09-24 08:05:45.475,rookie,user_32584
6087,2019-09-06 17:37:06.563,rookie,user_76845
6088,2019-09-01 23:24:11.782,casual,user_27041
6089,2019-07-14 09:11:46.134,rookie,user_110553
6090,2019-07-11 15:17:56.696,rookie,user_66294
6091,2019-08-09 00:36:11.080,casual,user_58598
6092,2019-09-14 04:05:18.646,player,user_89827
6093,2019-10-05 12:32:10.843,casual,user_92392
6094,2019-07-25 15:30:40.178,player,user_10851
6095,2019-07-27 08:13:54.501,rookie,user_95526
6096,2019-09-07 22:41:33.492,rookie,user_106163
6097,2019-07-26 14:04:48.102,rookie,user_106294
6098,2019-09-11 23:51:27.782,rookie,user_99492
6099,2019-06-19 22:17:37.511,rookie,user_60519
6100,2019-07-13 17:44:53.171,rookie,user_87686
6101,2019-08-02 03:55:50.121,rookie,user_92457
6102,2019-08-24 07:09:05.077,casual,user_44447
6103,2019-07-31 09:03:29.154,casual,user_43410
6104,2019-08-25 20:20:46.598,rookie,user_40808
6105,2019-09-22 03:57:03.165,rookie,user_72384
6106,2019-06-26 21:48:38.169,rookie,user_38637
6107,2019-08-07 04:11:45.930,casual,user_43410
6108,2019-07-04 23:54:49.525,casual,user_79934
6109,2019-08-01 15:01:01.817,casual,user_86390
6111,2019-07-08 03:02:38.237,rookie,user_85895
6112,2019-07-02 03:02:00.591,rookie,user_102404
6113,2019-07-05 07:54:55.176,rookie,user_46321
6114,2019-09-22 11:18:51.227,rookie,user_96902
6115,2019-09-26 00:43:11.763,rookie,user_77976
6116,2019-07-23 14:26:48.224,rookie,user_12153
6117,2019-09-05 16:55:12.892,rookie,user_38311
6118,2019-07-21 18:55:41.578,rookie,user_92978
6119,2019-08-16 01:24:54.433,rookie,user_16675
6120,2019-09-19 21:16:13.267,rookie,user_75976
6121,2019-08-07 20:22:11.398,rookie,user_109967
6122,2019-09-12 21:50:00.157,rookie,user_109967
6123,2019-07-07 15:58:42.613,rookie,user_73420
6124,2019-07-26 21:03:21.213,rookie,user_106604
6125,2019-09-21 00:34:33.658,rookie,user_73854
6127,2019-09-03 11:58:40.166,rookie,user_88998
6128,2019-09-10 09:56:34.867,rookie,user_73854
6129,2019-06-19 02:20:09.195,rookie,user_102404
6130,2019-08-25 08:37:59.988,rookie,user_85861
6131,2019-06-04 22:04:18.987,rookie,user_85104
6132,2019-08-31 07:03:24.611,rookie,user_97066
6133,2019-10-08 16:36:54.852,rookie,user_108359
6134,2019-09-22 07:21:40.281,casual,user_8825
6135,2019-07-07 13:04:16.738,rookie,user_51849
6136,2019-08-25 02:02:52.413,casual,user_31850
6137,2019-07-04 15:34:21.593,player,user_87278
6139,2019-09-16 07:22:42.218,rookie,user_102167
6140,2019-08-18 21:19:35.836,rookie,user_109967
6141,2019-07-19 04:49:24.175,rookie,user_57498
6142,2019-05-24 19:24:30.940,rookie,user_36973
6143,2019-07-06 20:17:39.237,rookie,user_12627
6144,2019-09-01 05:52:35.433,rookie,user_74606
6145,2019-08-17 20:19:22.024,casual,user_5636
6146,2019-08-01 20:42:21.973,rookie,user_56280
6147,2019-07-17 00:06:19.584,rookie,user_75281
6148,2019-10-03 16:57:57.116,rookie,user_8226
6149,2019-06-27 17:02:11.178,rookie,user_59836
6150,2019-07-11 02:08:34.430,casual,user_20277
6151,2019-08-31 02:36:43.001,rookie,user_78893
6152,2019-09-26 20:51:53.508,casual,user_24014
6154,2019-09-18 05:06:50.136,casual,user_102167
6155,2019-10-10 19:33:46.822,rookie,user_41731
6156,2019-07-02 02:59:53.595,rookie,user_63601
6157,2019-08-02 12:45:12.275,casual,user_86390
6159,2019-07-09 16:52:56.036,rookie,user_18264
6160,2019-07-23 05:24:39.416,rookie,user_23376
6161,2019-06-16 19:25:12.332,rookie,user_106071
6162,2019-09-23 09:43:11.088,rookie,user_97197
6163,2019-07-04 00:34:03.353,rookie,user_11780
6164,2019-07-09 01:24:44.401,rookie,user_92393
6165,2019-05-21 16:20:10.320,rookie,user_64588
6166,2019-08-10 06:43:13.358,rookie,user_2618
6167,2019-07-09 00:28:44.690,casual,user_20060
6169,2019-08-15 18:23:27.582,rookie,user_22222
6170,2019-08-30 01:02:34.121,casual,user_31850
6171,2019-08-14 09:05:17.833,rookie,user_79985
6172,2019-08-17 20:06:34.630,rookie,user_71690
6173,2019-10-02 01:36:29.362,casual,user_79139
6174,2019-06-23 14:09:25.304,casual,user_10851
6175,2019-10-02 02:01:44.254,rookie,user_108471
6176,2019-10-03 22:29:10.973,rookie,user_75205
6177,2019-08-31 07:14:10.143,rookie,user_76343
6178,2019-08-24 03:24:02.289,rookie,user_25740
6180,2019-06-30 23:03:47.213,rookie,user_66237
6181,2019-07-12 15:09:11.460,casual,user_22874
6183,2019-08-31 14:47:30.532,rookie,user_14367
6184,2019-08-31 23:51:16.420,casual,user_100333
6186,2019-10-02 17:18:34.452,rookie,user_18976
6187,2019-08-26 22:17:35.806,rookie,user_92289
6188,2019-09-05 11:40:00.950,casual,user_4050
6189,2019-08-24 12:26:56.935,casual,user_105076
6190,2019-08-20 19:00:47.738,casual,user_59903
6191,2019-08-22 23:58:29.121,casual,user_19479
6192,2019-08-28 14:49:47.866,rookie,user_88998
6193,2019-08-08 22:40:07.243,rookie,user_98600
6194,2019-06-18 23:05:40.354,rookie,user_3541
6195,2019-07-29 18:18:21.242,rookie,user_77026
6196,2019-09-04 09:46:15.351,rookie,user_57454
6197,2019-08-25 09:20:15.811,casual,user_21239
6198,2019-07-04 16:42:42.973,rookie,user_110553
6199,2019-05-20 19:29:19.533,casual,user_48641
6200,2019-08-15 08:43:45.263,rookie,user_71677
6201,2019-09-12 03:36:43.319,rookie,user_15412
6202,2019-09-07 09:31:36.657,rookie,user_71348
6203,2019-06-30 17:25:55.838,rookie,user_21894
6204,2019-09-22 04:49:45.022,rookie,user_16796
6205,2019-10-07 00:20:41.585,rookie,user_41731
6206,2019-07-23 03:57:18.526,rookie,user_107900
6207,2019-08-02 10:56:34.155,rookie,user_3402
6208,2019-06-07 03:33:00.644,rookie,user_19014
6209,2019-09-19 13:25:40.606,rookie,user_18976
6210,2019-07-07 07:13:43.036,rookie,user_56260
6211,2019-09-18 02:50:53.190,rookie,user_100718
6212,2019-07-01 02:34:27.964,rookie,user_95973
6213,2019-06-30 02:11:26.379,rookie,user_44947
6214,2019-07-12 20:12:32.915,rookie,user_19869
6215,2019-10-02 15:18:29.053,rookie,user_96902
6216,2019-07-05 20:40:43.999,player,user_10851
6217,2019-08-23 10:40:02.575,rookie,user_20400
6219,2019-08-01 23:08:40.163,rookie,user_27915
6220,2019-10-07 21:48:26.164,rookie,user_86417
6221,2019-09-22 01:14:10.721,rookie,user_87218
6222,2019-06-13 03:44:16.934,casual,user_105181
6223,2019-09-01 16:53:49.486,casual,user_70724
6224,2019-05-18 04:18:22.292,rookie,user_48780
6225,2019-09-22 19:04:07.424,rookie,user_19756
6226,2019-06-10 02:12:38.793,casual,user_106928
6227,2019-09-02 18:01:29.704,casual,user_40152
6228,2019-09-04 04:45:31.915,rookie,user_271
6229,2019-08-29 03:10:10.960,rookie,user_76082
6230,2019-08-22 00:45:23.133,rookie,user_102071
6231,2019-06-21 01:05:10.960,rookie,user_23980
6232,2019-09-28 19:26:29.309,rookie,user_110260
6233,2019-09-06 02:13:33.254,rookie,user_65109
6234,2019-08-27 18:52:52.029,rookie,user_56624
6235,2019-09-02 19:05:16.890,rookie,user_70967
6236,2019-09-08 21:29:56.942,rookie,user_31878
6237,2019-08-26 18:50:15.723,rookie,user_31496
6238,2019-06-30 07:31:49.135,casual,user_10851
6239,2019-06-24 20:41:39.089,rookie,user_44854
6240,2019-07-06 16:22:06.322,casual,user_82641
6241,2019-06-30 07:36:54.560,rookie,user_24301
6242,2019-09-06 13:37:39.772,rookie,user_6982
6245,2019-06-05 00:52:13.610,rookie,user_84748
6246,2019-09-10 23:49:25.746,player,user_4675
6247,2019-10-03 04:57:38.980,rookie,user_37954
6248,2019-08-29 14:56:07.732,rookie,user_97197
6249,2019-08-21 22:29:44.479,rookie,user_108788
6252,2019-09-27 22:10:13.805,rookie,user_100518
6253,2019-05-31 11:23:47.965,rookie,user_29445
6254,2019-07-13 13:57:17.366,rookie,user_47231
6255,2019-07-01 17:20:55.158,rookie,user_18294
6256,2019-08-17 22:51:45.006,rookie,user_10704
6257,2019-08-09 10:21:34.440,rookie,user_37163
6258,2019-08-16 12:05:14.479,rookie,user_53027
6259,2019-06-13 23:01:29.477,rookie,user_2735
6260,2019-07-18 18:11:58.949,rookie,user_76591
6261,2019-06-26 10:14:39.886,rookie,user_76988
6263,2019-08-10 16:07:34.291,casual,user_13948
6264,2019-08-07 00:41:27.520,rookie,user_58598
6265,2019-09-02 12:26:52.494,rookie,user_42884
6266,2019-09-03 11:15:41.148,rookie,user_100518
6267,2019-08-03 01:37:13.442,rookie,user_99413
6268,2019-09-06 17:36:26.121,casual,user_12431
6269,2019-07-08 22:47:54.116,rookie,user_34069
6270,2019-07-24 11:22:06.899,rookie,user_76022
6271,2019-07-07 07:30:14.528,casual,user_82641
6272,2019-05-19 21:17:12.531,rookie,user_43256
6273,2019-09-09 04:29:56.955,rookie,user_31825
6274,2019-07-19 20:32:25.729,casual,user_57454
6275,2019-08-04 22:52:21.869,rookie,user_27177
6276,2019-09-08 01:11:06.165,rookie,user_20503
6277,2019-07-01 13:40:26.653,casual,user_88789
6278,2019-10-01 22:26:49.531,casual,user_73854
6279,2019-09-07 17:56:43.016,rookie,user_79380
6280,2019-09-09 01:32:43.528,rookie,user_71320
6282,2019-07-12 02:54:11.443,rookie,user_85378
6283,2019-07-08 01:20:57.431,rookie,user_13539
6285,2019-07-21 04:28:01.086,rookie,user_106604
6286,2019-08-26 03:33:14.796,rookie,user_722
6287,2019-08-21 03:38:01.425,rookie,user_102404
6288,2019-09-26 09:15:10.302,rookie,user_12431
6289,2019-07-13 00:31:03.580,casual,user_94953
6291,2019-09-19 14:18:36.452,rookie,user_82327
6292,2019-08-12 05:09:57.232,casual,user_48074
6293,2019-08-03 15:12:29.217,rookie,user_9761
6294,2019-09-12 21:45:27.925,rookie,user_45820
6295,2019-06-16 16:05:24.642,casual,user_100443
6296,2019-07-30 20:39:53.078,rookie,user_58686
6298,2019-07-19 04:28:52.114,rookie,user_51993
6299,2019-06-23 07:19:34.090,rookie,user_101593
6300,2019-09-04 00:42:00.999,rookie,user_109967
6301,2019-09-25 07:22:05.228,rookie,user_46290
6302,2019-06-07 23:25:48.975,rookie,user_75062
6303,2019-06-12 16:24:41.523,rookie,user_49684
6304,2019-09-21 07:04:35.166,rookie,user_97197
6305,2019-07-25 12:07:36.899,rookie,user_49276
6306,2019-08-05 20:00:43.873,rookie,user_66851
6307,2019-07-21 01:03:24.755,casual,user_96257
6308,2019-06-19 09:17:58.541,rookie,user_44664
6309,2019-08-08 21:45:23.845,rookie,user_29176
6310,2019-10-02 19:12:32.471,player,user_4675
6311,2019-08-21 07:49:36.065,rookie,user_13429
6312,2019-08-30 04:26:40.401,casual,user_14294
6313,2019-09-13 17:37:07.951,rookie,user_10672
6314,2019-09-22 07:39:04.987,rookie,user_31496
6315,2019-07-22 22:33:15.127,rookie,user_83402
6316,2019-07-14 09:56:12.691,casual,user_110553
6317,2019-05-19 15:12:18.463,rookie,user_41910
6318,2019-06-30 23:42:30.082,rookie,user_13114
6319,2019-08-08 17:44:15.174,rookie,user_80654
6320,2019-07-06 15:45:42.306,rookie,user_87686
6321,2019-08-21 14:01:24.416,casual,user_31062
6322,2019-09-04 10:36:14.416,rookie,user_54195
6323,2019-08-28 10:19:28.931,casual,user_58810
6324,2019-08-02 23:37:53.430,rookie,user_52566
6325,2019-06-23 15:06:53.464,rookie,user_92218
6326,2019-07-28 02:18:17.481,rookie,user_64119
6327,2019-07-18 08:40:55.346,casual,user_57454
6329,2019-10-07 05:49:41.862,rookie,user_62851
6330,2019-09-10 15:28:34.576,rookie,user_102318
6331,2019-05-19 10:44:30.373,rookie,user_14589
6332,2019-08-23 20:39:27.037,rookie,user_46321
6333,2019-08-18 14:43:24.984,rookie,user_11442
6334,2019-07-01 19:41:12.057,rookie,user_96414
6335,2019-07-03 06:03:21.446,rookie,user_96755
6336,2019-08-21 03:21:39.078,rookie,user_22210
6337,2019-07-06 12:24:50.769,casual,user_21810
6338,2019-05-31 21:20:55.700,rookie,user_24301
6339,2019-07-11 08:59:00.641,rookie,user_71485
6340,2019-08-07 09:53:26.492,casual,user_45211
6341,2019-06-01 01:10:23.922,rookie,user_1989
6343,2019-08-13 20:16:51.437,rookie,user_33614
6345,2019-07-07 05:31:08.300,rookie,user_29132
6347,2019-06-11 22:11:12.549,casual,user_40825
6348,2019-09-06 16:49:25.965,casual,user_6982
6349,2019-07-13 12:52:49.281,rookie,user_39613
6352,2019-08-30 15:27:58.821,casual,user_84012
6353,2019-08-18 01:06:16.028,casual,user_37489
6354,2019-08-26 06:33:45.686,casual,user_4675
6355,2019-08-22 04:24:29.050,rookie,user_91088
6356,2019-08-23 00:01:20.580,rookie,user_46321
6357,2019-10-01 23:52:59.481,rookie,user_19479
6358,2019-09-13 12:14:21.537,casual,user_40735
6359,2019-09-17 00:59:01.587,casual,user_100333
6360,2019-09-06 06:20:59.992,rookie,user_20503
6361,2019-07-13 07:12:11.452,rookie,user_62851
6362,2019-07-05 08:08:50.479,rookie,user_110604
6363,2019-07-21 11:48:41.531,rookie,user_73269
6364,2019-09-28 19:26:17.124,rookie,user_110260
6365,2019-09-29 02:07:07.663,rookie,user_73854
6366,2019-08-10 05:30:15.828,rookie,user_8688
6367,2019-10-08 08:45:56.950,rookie,user_100518
6368,2019-08-10 21:39:40.817,rookie,user_98600
6369,2019-08-08 13:28:11.517,rookie,user_13739
6371,2019-07-07 10:35:53.616,casual,user_25448
6372,2019-08-30 21:54:23.323,rookie,user_100333
6374,2019-10-03 14:53:47.889,rookie,user_22648
6375,2019-08-24 08:45:23.279,rookie,user_103255
6376,2019-05-30 01:01:00.485,rookie,user_21488
6377,2019-09-21 08:41:38.182,rookie,user_39807
6378,2019-05-29 08:43:42.402,rookie,user_76146
6379,2019-06-17 15:18:30.765,rookie,user_73349
6380,2019-09-23 21:10:30.307,rookie,user_24030
6381,2019-10-05 20:47:01.389,rookie,user_73854
6382,2019-05-23 08:06:01.737,rookie,user_26926
6383,2019-07-22 00:26:24.331,rookie,user_25967
6384,2019-06-12 00:41:05.824,rookie,user_110113
6385,2019-08-15 04:59:57.972,rookie,user_42448
6387,2019-08-25 11:21:21.467,rookie,user_46639
6388,2019-08-01 23:29:37.060,casual,user_60332
6389,2019-06-03 23:02:27.515,rookie,user_33092
6390,2019-08-11 22:22:40.909,rookie,user_70031
6391,2019-07-05 15:30:28.708,rookie,user_40838
6392,2019-06-29 03:04:23.556,rookie,user_19146
6393,2019-09-03 20:28:39.892,casual,user_10672
6394,2019-08-03 17:50:29.089,rookie,user_67717
6395,2019-07-28 02:12:50.560,casual,user_15779
6396,2019-07-11 21:52:27.743,rookie,user_4437
6397,2019-06-29 16:02:53.414,casual,user_43887
6398,2019-09-18 02:10:55.953,rookie,user_41731
6400,2019-07-20 16:20:38.757,player,user_57454
6401,2019-08-29 22:28:54.162,rookie,user_40941
6403,2019-07-28 00:11:29.531,rookie,user_52566
6404,2019-05-30 15:47:09.660,rookie,user_85104
6405,2019-05-23 00:04:32.300,rookie,user_1989
6406,2019-08-03 13:59:56.933,rookie,user_76344
6407,2019-09-26 01:51:57.222,rookie,user_73918
6408,2019-09-08 21:03:37.196,casual,user_31987
6409,2019-08-09 17:12:57.217,casual,user_30617
6410,2019-07-13 17:17:48.965,rookie,user_28972
6411,2019-08-25 15:47:36.443,rookie,user_54892
6412,2019-05-30 05:19:17.204,rookie,user_57963
6413,2019-08-21 19:31:17.579,casual,user_45678
6414,2019-09-02 04:11:18.995,rookie,user_94410
6415,2019-09-19 01:01:30.054,rookie,user_6952
6416,2019-07-14 02:51:43.768,casual,user_85378
6417,2019-09-17 13:30:10.334,rookie,user_11151
6418,2019-06-29 11:30:23.019,rookie,user_49969
6419,2019-10-10 23:56:12.118,rookie,user_1917
6420,2019-08-19 03:56:14.866,rookie,user_78587
6422,2019-08-15 04:04:14.056,casual,user_31850
6423,2019-06-25 07:11:57.577,rookie,user_40560
6424,2019-07-23 00:09:12.687,rookie,user_35905
6425,2019-06-17 05:01:03.010,rookie,user_34521
6426,2019-08-07 06:30:19.712,rookie,user_75663
6427,2019-07-19 05:03:58.797,rookie,user_108055
6428,2019-07-05 06:07:33.703,rookie,user_20060
6429,2019-07-13 15:52:08.321,rookie,user_108741
6430,2019-10-06 23:04:10.050,rookie,user_8920
6431,2019-05-27 04:54:40.571,rookie,user_15383
6433,2019-08-15 17:34:21.617,rookie,user_106348
6434,2019-08-28 14:40:46.611,rookie,user_61762
6435,2019-08-12 13:42:22.107,casual,user_6038
6437,2019-08-15 10:40:22.349,rookie,user_102167
6438,2019-05-20 09:10:48.533,rookie,user_83466
6439,2019-06-16 04:08:39.672,rookie,user_54818
6440,2019-08-16 07:58:27.616,rookie,user_55000
6441,2019-09-07 09:16:32.146,rookie,user_60132
6443,2019-08-04 17:27:56.291,casual,user_48801
6444,2019-07-27 13:46:18.382,rookie,user_14935
6445,2019-09-14 12:08:45.502,casual,user_11058
6446,2019-08-09 15:35:12.759,rookie,user_109272
6447,2019-08-26 14:58:49.216,rookie,user_80552
6448,2019-06-17 12:58:00.083,rookie,user_71688
6449,2019-08-28 12:09:33.501,rookie,user_105428
6450,2019-10-05 04:28:20.416,casual,user_35226
6451,2019-09-24 22:29:23.625,casual,user_19479
6452,2019-08-21 15:56:10.860,rookie,user_6241
6454,2019-06-26 01:01:49.090,rookie,user_72892
6455,2019-06-26 04:17:24.964,rookie,user_72892
6456,2019-08-17 22:42:06.290,rookie,user_109967
6457,2019-08-18 08:50:18.321,casual,user_10851
6458,2019-06-18 21:27:25.564,rookie,user_84943
6459,2019-07-11 06:01:04.519,rookie,user_36908
6460,2019-10-01 20:51:44.055,player,user_7486
6462,2019-09-28 10:52:33.550,rookie,user_97197
6463,2019-07-07 05:24:01.743,rookie,user_3843
6464,2019-06-07 04:42:44.381,rookie,user_2549
6465,2019-08-28 13:04:01.223,rookie,user_70436
6466,2019-06-23 22:50:47.291,rookie,user_7580
6467,2019-10-04 21:12:23.827,casual,user_61762
6468,2019-09-27 06:27:40.343,rookie,user_69868
6469,2019-08-14 22:42:02.191,rookie,user_19907
6470,2019-10-08 03:58:52.787,casual,user_36249
6471,2019-07-03 17:50:01.145,rookie,user_30307
6472,2019-09-08 18:55:27.313,casual,user_22957
6473,2019-08-26 03:22:14.748,rookie,user_103755
6474,2019-09-29 07:21:34.518,rookie,user_109858
6475,2019-07-23 01:24:16.436,rookie,user_73404
6476,2019-09-07 15:20:24.357,rookie,user_106590
6477,2019-08-19 06:01:51.276,player,user_97454
6478,2019-08-15 23:33:18.396,casual,user_36506
6479,2019-09-05 02:47:00.712,rookie,user_37347
6480,2019-05-19 09:43:17.220,rookie,user_107327
6481,2019-05-29 15:09:13.111,casual,user_42463
6482,2019-08-06 04:07:18.837,rookie,user_30240
6483,2019-06-30 20:09:24.294,casual,user_91521
6484,2019-10-07 02:15:04.165,casual,user_28039
6485,2019-07-20 19:52:05.808,rookie,user_102190
6486,2019-09-02 09:43:48.404,rookie,user_36647
6487,2019-08-24 19:42:21.653,rookie,user_109967
6488,2019-09-25 12:46:28.024,rookie,user_52892
6489,2019-06-23 21:54:40.314,rookie,user_25558
6490,2019-08-26 14:29:54.650,casual,user_74676
6491,2019-08-16 02:08:50.980,rookie,user_19479
6492,2019-09-08 00:02:40.216,rookie,user_109967
6493,2019-09-09 07:24:42.994,rookie,user_73854
6494,2019-07-26 06:09:45.787,casual,user_43410
6495,2019-09-24 13:43:26.693,casual,user_102647
6496,2019-09-12 23:36:30.359,rookie,user_108923
6497,2019-06-28 14:51:37.851,rookie,user_55587
6498,2019-07-14 21:15:43.424,rookie,user_49684
6500,2019-09-10 21:54:13.949,rookie,user_99693
6501,2019-08-14 13:39:41.283,casual,user_92457
6503,2019-07-22 17:42:45.500,rookie,user_328
6504,2019-08-28 21:56:30.667,rookie,user_25652
6505,2019-08-21 08:52:04.360,rookie,user_20496
6506,2019-07-07 02:28:17.199,rookie,user_2911
6507,2019-07-08 15:18:34.975,casual,user_92393
6508,2019-08-18 15:40:37.494,player,user_92457
6509,2019-09-10 00:17:58.237,rookie,user_85691
6510,2019-07-19 08:36:21.111,rookie,user_55000
6511,2019-08-29 00:17:04.497,rookie,user_19093
6512,2019-06-30 03:43:04.178,rookie,user_6453
6513,2019-09-04 21:15:33.598,rookie,user_109967
6514,2019-08-26 06:23:49.064,rookie,user_107162
6515,2019-08-19 06:55:35.179,casual,user_25504
6516,2019-09-08 15:39:02.159,rookie,user_109967
6517,2019-08-31 23:38:44.775,casual,user_1399
6519,2019-07-03 00:57:21.937,casual,user_55000
6520,2019-08-02 11:16:49.079,rookie,user_14367
6521,2019-07-13 06:39:54.462,rookie,user_47231
6522,2019-08-13 22:38:11.088,rookie,user_30030
6523,2019-09-02 21:45:59.232,rookie,user_111070
6524,2019-09-06 18:42:51.066,rookie,user_106548
6525,2019-07-20 12:04:29.092,rookie,user_110553
6526,2019-08-14 04:14:07.301,rookie,user_43930
6527,2019-07-29 10:09:17.350,rookie,user_102167
6528,2019-06-14 07:22:05.327,rookie,user_94303
